Timestamp,BP_KWH,EV_KWH,GS_KWH,SURE_KWH,VM_KWH,ACE_KWH,ShowRoom_KWH
2023-09-20,-29.30000000000109,1.599999999999909,602.9000000000015,82.19999999999982,321.60000000000036,-256.1000000000058,1306.5999999999913
2023-09-21,-152.0,31.300000000000182,560.2000000000007,86.19999999999982,218.70000000000073,-245.5,1255.3000000000175
2023-09-22,11.299999999999272,56.799999999999955,472.59999999999854,72.0,170.5,-252.79999999999563,1115.5999999999913
2023-09-23,-10.100000000000364,9.799999999999955,523.5,90.39999999999964,220.89999999999964,-258.5,1291.7000000000116
2023-09-24,-10.899999999997817,17.200000000000045,43.0,24.100000000000364,32.5,4.799999999995634,734.8999999999942
2023-09-25,9.999999999998181,40.200000000000045,500.59999999999854,79.30000000000018,272.1999999999989,-10.89999999999418,1340.800000000003
2023-09-26,61.80000000000109,22.299999999999955,425.0,61.30000000000018,173.90000000000146,-248.70000000000437,1058.8999999999942
2023-09-27,15.0,1.3999999999998636,424.90000000000146,60.79999999999927,157.5,-261.40000000000146,957.5
2023-09-28,23.400000000001455,32.40000000000009,429.7999999999993,61.5,124.79999999999927,-246.0,867.6000000000058
2023-09-29,28.399999999995998,27.59999999999991,463.6000000000022,76.20000000000073,228.70000000000073,-0.5999999999985448,1044.0999999999913
2023-09-30,22.80000000000291,1.7000000000000455,464.8999999999978,87.5,223.09999999999854,-265.1999999999971,1031.199999999997
2023-10-01,-97.89999999999964,34.100000000000136,42.70000000000073,28.299999999999272,32.600000000000364,-246.90000000000146,694.0000000000146
2023-10-02,113.89999999999964,0.599999999999909,485.09999999999854,84.40000000000055,274.0,-4.0,1322.5999999999767
2023-10-03,-206.8000000000011,-5.2999999999999545,443.8000000000029,80.39999999999964,256.7000000000007,-251.3000000000029,1194.6000000000204
2023-10-04,-31.899999999999636,1.599999999999909,479.7999999999993,90.19999999999982,269.5,-256.6999999999971,1234.8999999999942
2023-10-05,11.300000000001091,2.400000000000091,471.0,81.90000000000055,240.6999999999989,-258.09999999999854,1299.300000000003
2023-10-06,-9.200000000002547,9.599999999999909,541.3999999999978,85.30000000000018,293.7999999999993,-253.20000000000437,1319.3999999999942
2023-10-07,-13.700000000000728,31.600000000000136,492.1000000000022,77.19999999999982,226.0,-255.89999999999418,1252.7999999999884
2023-10-08,-4.69999999999709,1.2999999999999545,105.20000000000073,24.300000000000182,31.100000000002183,-256.40000000000146,687.8000000000175
2023-10-09,35.29999999999927,0.7999999999999545,473.1999999999971,81.39999999999964,186.20000000000073,0.09999999999854481,1084.0
2023-10-10,34.900000000001455,0.09999999999990905,489.5,72.30000000000018,196.6999999999971,-255.90000000000146,1114.4999999999854
2023-10-11,32.89999999999782,1.300000000000182,537.4000000000015,89.0,236.90000000000146,-271.1999999999971,1189.8000000000175
2023-10-12,-6.19999999999709,23.0,449.40000000000146,78.69999999999982,253.5,-250.09999999999854,1345.8999999999942
2023-10-13,5.200000000000728,32.69999999999982,62.299999999995634,71.80000000000018,58.70000000000073,-247.90000000000146,800.0999999999913
2023-10-14,77.89999999999782,15.800000000000182,410.6000000000058,89.0,180.59999999999854,0.5,1302.800000000003
2023-10-15,63.099999999998545,68.40000000000009,41.19999999999709,25.599999999999454,30.600000000002183,-255.3000000000029,833.0
2023-10-16,72.40000000000146,0.599999999999909,364.1999999999971,79.90000000000055,193.1999999999971,-17.599999999998545,1312.199999999997
2023-10-17,7.5,-10.400000000000091,431.40000000000146,86.0,255.20000000000073,-494.40000000000146,1324.7000000000116
2023-10-18,37.19999999999709,2.800000000000182,351.5,91.0,197.79999999999927,-261.29999999999563,1291.4999999999854
2023-10-19,-3.999999999996362,52.59999999999991,420.40000000000146,92.09999999999945,224.90000000000146,-252.20000000000437,1232.6000000000204
2023-10-20,0.19999999999708962,2.0,501.6999999999971,90.90000000000055,232.59999999999854,-257.79999999999563,1370.2999999999884
2023-10-21,63.29999999999927,48.5,389.3000000000029,73.09999999999945,163.3000000000029,-259.8000000000029,1330.199999999997
2023-10-22,36.30000000000291,44.29999999999973,55.19999999999709,32.100000000000364,58.099999999998545,7.30000000000291,765.5000000000146
2023-10-23,-19.099999999998545,81.10000000000036,72.10000000000582,59.899999999999636,76.70000000000073,-212.40000000000146,741.0999999999913
2023-10-24,72.69999999999709,28.699999999999818,415.8999999999942,77.80000000000018,200.09999999999854,-48.900000000001455,1277.199999999997
2023-10-25,37.0,34.40000000000009,424.20000000000437,81.90000000000055,206.90000000000146,-6.599999999998545,1321.699999999997
2023-10-26,60.0,20.09999999999991,417.79999999999563,80.29999999999927,186.79999999999927,-258.90000000000146,1202.699999999997
2023-10-27,90.20000000000073,-14.199999999999818,396.5,87.5,178.40000000000146,-260.59999999999854,1227.9000000000087
2023-10-28,135.70000000000073,2.899999999999636,418.20000000000437,67.30000000000018,204.59999999999854,-254.40000000000146,1250.199999999997
2023-10-29,-58.39999999999782,43.30000000000018,45.900000000001455,38.900000000000546,36.900000000001455,-253.5,785.6000000000058
2023-10-30,161.29999999999927,-7.199999999999818,408.29999999999563,66.79999999999927,175.09999999999854,15.30000000000291,1218.3999999999942
2023-10-31,79.29999999999563,23.199999999999818,395.3000000000029,74.70000000000073,186.09999999999854,-256.20000000000437,1169.5999999999913
2023-11-01,54.00000000000364,26.699999999999818,491.59999999999854,68.79999999999927,290.8000000000029,-259.6999999999971,1266.0000000000146
2023-11-02,-134.70000000000073,1.5,458.90000000000146,74.30000000000018,263.6999999999971,-252.90000000000146,1194.1000000000058
2023-11-03,16.19999999999709,1.400000000000091,431.79999999999563,72.0,257.7000000000007,-260.5,1424.8999999999796
2023-11-04,1.7999999999992724,1.5,434.6000000000058,75.60000000000036,221.90000000000146,4.400000000001455,1275.8999999999942
2023-11-05,29.5,96.30000000000018,47.0,18.800000000000182,38.29999999999927,-432.5,837.2000000000262
2023-11-06,-13.499999999996362,-11.300000000000182,510.29999999999563,78.0,310.90000000000146,175.90000000000146,1397.0999999999767
2023-11-07,-31.899999999997817,1.800000000000182,471.0,81.19999999999982,216.89999999999782,-254.90000000000146,1390.800000000003
2023-11-08,33.89999999999782,1.2999999999997272,496.8000000000029,68.59999999999945,233.90000000000146,-255.40000000000146,1207.300000000003
2023-11-09,19.099999999998545,1.6000000000003638,547.9000000000015,75.20000000000073,222.20000000000073,-263.09999999999854,1261.6000000000058
2023-11-10,39.80000000000291,1.3999999999996362,562.7999999999956,71.0,229.59999999999854,-256.70000000000437,1450.5
2023-11-11,19.299999999995634,1.7000000000002728,554.4000000000015,88.69999999999891,233.59999999999854,2.2000000000043656,1338.7000000000116
2023-11-12,17.500000000003638,1.599999999999909,43.099999999998545,30.100000000000364,31.400000000001455,-250.8000000000029,904.6999999999825
2023-11-13,33.20000000000073,1.800000000000182,473.3000000000029,78.10000000000036,212.59999999999854,-2.7999999999956344,1429.2000000000116
2023-11-14,20.299999999999272,0.6999999999998181,432.6999999999971,64.89999999999964,197.0,-253.3000000000029,1514.0
2023-11-15,24.399999999997817,-13.5,440.3000000000029,69.80000000000109,188.0,-261.6999999999971,1427.7999999999884
2023-11-16,-18.69999999999709,1.400000000000091,482.6999999999971,61.899999999999636,204.8000000000029,-253.90000000000146,1309.2000000000116
2023-11-17,2.2000000000007276,1.5,415.20000000000437,58.79999999999927,177.5,-1.8000000000029104,1012.0
2023-11-18,101.69999999999709,1.599999999999909,332.09999999999854,52.80000000000109,110.19999999999709,-255.79999999999563,970.0999999999767
2023-11-19,10.900000000001455,0.599999999999909,40.400000000001455,20.69999999999891,31.900000000001455,-253.20000000000437,273.0000000000291
2023-11-20,41.70000000000073,1.599999999999909,298.0,55.5,132.79999999999927,2.7000000000043656,1033.3999999999942
2023-11-21,51.89999999999782,1.900000000000091,329.0,63.80000000000109,141.5,-13.80000000000291,1089.7999999999884
2023-11-22,37.400000000001455,1.599999999999909,354.29999999999563,63.899999999999636,130.29999999999927,-257.5,1112.0
2023-11-23,69.89999999999782,1.7000000000002728,363.8000000000029,62.899999999999636,155.5,-242.59999999999854,1159.6000000000058
2023-11-24,17.5,1.599999999999909,394.29999999999563,69.89999999999964,174.10000000000218,-14.0,1156.7000000000116
2023-11-25,78.40000000000146,1.800000000000182,327.0,65.30000000000109,134.09999999999854,-244.40000000000146,1120.5
2023-11-26,-74.39999999999782,0.599999999999909,43.80000000000291,30.399999999999636,36.29999999999927,-425.1999999999971,733.2999999999884
2023-11-27,160.89999999999782,2.199999999999818,338.5,65.39999999999964,169.8000000000029,173.6999999999971,1038.1000000000058
2023-11-28,-76.0,1.800000000000182,334.5,64.89999999999964,138.0,-212.90000000000146,1055.1000000000058
2023-11-29,20.200000000000728,3.0,371.40000000000146,61.5,193.09999999999854,-43.5,1020.0
2023-11-30,23.19999999999709,1.699999999999818,375.0,74.70000000000073,188.59999999999854,-260.79999999999563,1067.0999999999767
2023-12-01,25.500000000003638,1.900000000000091,398.6999999999971,78.0,193.0,-253.5,1333.6000000000058
2023-12-02,15.5,1.599999999999909,391.3000000000029,65.79999999999927,223.20000000000073,-261.20000000000437,1621.8999999999942
2023-12-03,-30.200000000004366,0.599999999999909,42.0,20.30000000000109,33.20000000000073,7.80000000000291,830.5
2023-12-04,6.400000000001455,0.8000000000001819,377.59999999999854,63.79999999999927,215.90000000000146,-234.3000000000029,1171.7000000000116
2023-12-05,25.400000000001455,-12.300000000000182,44.69999999999709,55.100000000000364,35.599999999998545,-94.90000000000146,749.6999999999825
2023-12-06,0.09999999999854481,1.7000000000002728,386.1000000000058,68.29999999999927,236.5,66.30000000000291,1210.100000000035
2023-12-07,-35.5,1.7999999999997272,374.0,69.20000000000073,198.79999999999927,-264.40000000000146,1126.6999999999534
2023-12-08,-12.099999999998545,6.0,362.0,63.29999999999927,186.29999999999927,-248.0,1076.100000000035
2023-12-09,-10.400000000001455,2.700000000000273,349.29999999999563,73.70000000000073,234.90000000000146,-252.40000000000146,1184.7999999999884
2023-12-10,39.70000000000073,0.09999999999990905,43.099999999998545,23.899999999999636,33.79999999999927,-373.3999999999942,917.1000000000058
2023-12-11,21.200000000000728,-12.699999999999818,385.20000000000437,74.20000000000073,226.70000000000073,115.69999999999709,1259.7999999999884
2023-12-12,4.599999999998545,1.7999999999997272,356.5,73.5,252.5,5.099999999998545,1324.0
2023-12-13,-7.299999999999272,2.599999999999909,347.0,70.09999999999854,204.79999999999927,-521.0999999999985,1229.1000000000058
2023-12-14,59.400000000001455,17.40000000000009,348.40000000000146,71.5,201.10000000000218,-0.5999999999985448,1283.8000000000175
2023-12-15,17.200000000000728,2.700000000000273,385.0,83.10000000000036,218.89999999999782,-247.09999999999854,1334.8999999999942
2023-12-16,13.899999999997817,1.599999999999909,400.8999999999942,75.5,221.90000000000146,-258.1000000000058,1323.1999999999825
2023-12-17,-133.59999999999854,1.199999999999818,44.30000000000291,31.899999999999636,34.70000000000073,-352.6999999999971,671.9000000000233
2023-12-18,309.09999999999854,1.400000000000091,358.8000000000029,72.10000000000036,195.39999999999782,92.80000000000291,1201.2999999999884
2023-12-19,-250.20000000000073,-12.900000000000091,407.29999999999563,59.5,191.0,7.0,1268.7999999999884
2023-12-20,247.89999999999782,26.300000000000182,383.59999999999854,71.80000000000109,185.20000000000073,-256.3000000000029,1181.6000000000058
2023-12-21,64.20000000000437,1.7999999999997272,308.3000000000029,62.0,118.40000000000146,-270.59999999999854,977.6999999999825
2023-12-22,117.0999999999949,0.8000000000001819,274.6999999999971,56.79999999999927,90.5,-48.700000000004366,841.8000000000175
2023-12-23,-122.79999999999563,-13.199999999999818,265.6000000000058,45.399999999999636,84.39999999999782,29.0,722.5000000000291
2023-12-24,241.8000000000029,0.6999999999998181,41.19999999999709,18.0,34.29999999999927,28.200000000004366,541.2999999999884
2023-12-25,-146.00000000000364,1.699999999999818,289.8000000000029,48.30000000000109,90.90000000000146,6.400000000001455,1456.999999999971
