Timestamp,VM_KW(kW)
18-Aug-23 11:15 AM ICT,24.9
18-Aug-23 11:20 AM ICT,24.0
18-Aug-23 11:25 AM ICT,22.9
18-Aug-23 11:30 AM ICT,23.9
18-Aug-23 11:35 AM ICT,24.6
18-Aug-23 11:40 AM ICT,25.0
18-Aug-23 11:45 AM ICT,24.4
18-Aug-23 11:50 AM ICT,24.9
18-Aug-23 11:55 AM ICT,24.4
18-Aug-23 12:00 PM ICT,25.6
18-Aug-23 12:05 PM ICT,25.2
18-Aug-23 12:10 PM ICT,25.4
18-Aug-23 12:15 PM ICT,25.4
18-Aug-23 12:20 PM ICT,25.6
18-Aug-23 12:25 PM ICT,26.7
18-Aug-23 12:30 PM ICT,26.8
18-Aug-23 12:35 PM ICT,25.5
18-Aug-23 12:40 PM ICT,25.7
18-Aug-23 12:45 PM ICT,27.0
18-Aug-23 12:50 PM ICT,31.0
18-Aug-23 12:55 PM ICT,31.4
18-Aug-23 1:00 PM ICT,31.9
18-Aug-23 1:05 PM ICT,33.5
18-Aug-23 1:10 PM ICT,32.2
18-Aug-23 1:15 PM ICT,31.8
18-Aug-23 1:20 PM ICT,30.4
18-Aug-23 1:25 PM ICT,28.8
18-Aug-23 1:30 PM ICT,28.6
18-Aug-23 1:35 PM ICT,28.9
18-Aug-23 1:40 PM ICT,29.3
18-Aug-23 1:45 PM ICT,32.0
18-Aug-23 1:50 PM ICT,33.3
18-Aug-23 1:55 PM ICT,33.1
18-Aug-23 2:00 PM ICT,36.1
18-Aug-23 2:05 PM ICT,39.1
18-Aug-23 2:10 PM ICT,35.2
18-Aug-23 2:15 PM ICT,33.4
18-Aug-23 2:20 PM ICT,33.8
18-Aug-23 2:25 PM ICT,35.7
18-Aug-23 2:30 PM ICT,34.0
18-Aug-23 2:35 PM ICT,34.3
18-Aug-23 2:40 PM ICT,36.0
18-Aug-23 2:45 PM ICT,35.4
18-Aug-23 2:50 PM ICT,37.2
18-Aug-23 2:55 PM ICT,36.2
18-Aug-23 3:00 PM ICT,35.9
