Timestamp,VM_KW(kW)
07-Aug-23 2:35 PM ICT,21.1
07-Aug-23 2:40 PM ICT,20.3
07-Aug-23 2:45 PM ICT,19.9
07-Aug-23 2:50 PM ICT,21.3
07-Aug-23 2:55 PM ICT,21.5
07-Aug-23 3:00 PM ICT,21.0
07-Aug-23 3:05 PM ICT,29.6
07-Aug-23 3:10 PM ICT,22.8
07-Aug-23 3:15 PM ICT,18.9
07-Aug-23 3:20 PM ICT,19.6
07-Aug-23 3:25 PM ICT,20.4
07-Aug-23 3:30 PM ICT,20.3
07-Aug-23 3:35 PM ICT,18.9
07-Aug-23 3:40 PM ICT,19.5
07-Aug-23 3:45 PM ICT,18.7
07-Aug-23 3:50 PM ICT,18.7
07-Aug-23 3:55 PM ICT,18.3
07-Aug-23 4:00 PM ICT,18.7
07-Aug-23 4:05 PM ICT,18.9
07-Aug-23 4:10 PM ICT,18.6
07-Aug-23 4:15 PM ICT,20.2
07-Aug-23 4:20 PM ICT,19.2
07-Aug-23 4:25 PM ICT,16.6
07-Aug-23 4:30 PM ICT,16.2
07-Aug-23 4:35 PM ICT,17.5
07-Aug-23 4:40 PM ICT,15.9
07-Aug-23 4:45 PM ICT,13.3
07-Aug-23 4:50 PM ICT,13.2
07-Aug-23 4:55 PM ICT,8.4
07-Aug-23 5:00 PM ICT,7.0
07-Aug-23 5:05 PM ICT,3.9
07-Aug-23 5:10 PM ICT,2.0
07-Aug-23 5:15 PM ICT,1.3
07-Aug-23 5:20 PM ICT,1.5
07-Aug-23 5:25 PM ICT,1.7
07-Aug-23 5:30 PM ICT,1.2
07-Aug-23 5:35 PM ICT,1.2
07-Aug-23 5:40 PM ICT,1.1
07-Aug-23 5:45 PM ICT,1.1
07-Aug-23 5:50 PM ICT,1.0
07-Aug-23 5:55 PM ICT,1.0
07-Aug-23 6:00 PM ICT,1.0
07-Aug-23 6:05 PM ICT,1.0
07-Aug-23 6:10 PM ICT,1.0
07-Aug-23 6:15 PM ICT,2.0
07-Aug-23 6:20 PM ICT,2.1
07-Aug-23 6:25 PM ICT,2.1
07-Aug-23 6:30 PM ICT,2.2
07-Aug-23 6:35 PM ICT,2.2
07-Aug-23 6:40 PM ICT,2.2
07-Aug-23 6:45 PM ICT,2.1
07-Aug-23 6:50 PM ICT,2.0
07-Aug-23 6:55 PM ICT,2.0
07-Aug-23 7:00 PM ICT,2.0
07-Aug-23 7:05 PM ICT,2.0
07-Aug-23 7:10 PM ICT,2.0
07-Aug-23 7:15 PM ICT,2.3
07-Aug-23 7:20 PM ICT,2.3
07-Aug-23 7:25 PM ICT,2.3
07-Aug-23 7:30 PM ICT,2.3
07-Aug-23 7:35 PM ICT,2.4
07-Aug-23 7:40 PM ICT,2.4
07-Aug-23 7:45 PM ICT,2.3
07-Aug-23 7:50 PM ICT,2.3
07-Aug-23 7:55 PM ICT,2.2
07-Aug-23 8:00 PM ICT,2.3
07-Aug-23 8:05 PM ICT,2.3
07-Aug-23 8:10 PM ICT,2.3
07-Aug-23 8:15 PM ICT,2.3
07-Aug-23 8:20 PM ICT,2.3
07-Aug-23 8:25 PM ICT,2.3
07-Aug-23 8:30 PM ICT,2.3
07-Aug-23 8:35 PM ICT,2.4
07-Aug-23 8:40 PM ICT,2.4
07-Aug-23 8:45 PM ICT,2.3
07-Aug-23 8:50 PM ICT,2.3
07-Aug-23 8:55 PM ICT,2.1
07-Aug-23 9:00 PM ICT,2.1
07-Aug-23 9:05 PM ICT,2.1
07-Aug-23 9:10 PM ICT,2.0
07-Aug-23 9:15 PM ICT,1.9
07-Aug-23 9:20 PM ICT,1.9
07-Aug-23 9:25 PM ICT,1.8
07-Aug-23 9:30 PM ICT,1.9
07-Aug-23 9:35 PM ICT,1.9
07-Aug-23 9:40 PM ICT,2.0
07-Aug-23 9:45 PM ICT,1.9
07-Aug-23 9:50 PM ICT,2.1
07-Aug-23 9:55 PM ICT,2.1
07-Aug-23 10:00 PM ICT,2.3
07-Aug-23 10:05 PM ICT,2.2
07-Aug-23 10:10 PM ICT,2.2
07-Aug-23 10:15 PM ICT,2.2
07-Aug-23 10:20 PM ICT,2.2
07-Aug-23 10:25 PM ICT,2.3
07-Aug-23 10:30 PM ICT,2.2
07-Aug-23 10:35 PM ICT,2.2
07-Aug-23 10:40 PM ICT,1.9
07-Aug-23 10:45 PM ICT,1.9
07-Aug-23 10:50 PM ICT,1.8
07-Aug-23 10:55 PM ICT,1.8
07-Aug-23 11:00 PM ICT,1.8
07-Aug-23 11:05 PM ICT,1.8
07-Aug-23 11:10 PM ICT,1.8
07-Aug-23 11:15 PM ICT,1.8
