Timestamp,GS_KW(kW)
16-Sep-23 1:05 AM ICT,2.4
16-Sep-23 1:10 AM ICT,2.3
16-Sep-23 1:15 AM ICT,2.2
16-Sep-23 1:20 AM ICT,2.3
16-Sep-23 1:25 AM ICT,2.3
16-Sep-23 1:30 AM ICT,2.4
16-Sep-23 1:35 AM ICT,2.3
16-Sep-23 1:40 AM ICT,2.2
16-Sep-23 1:45 AM ICT,2.3
16-Sep-23 1:50 AM ICT,2.3
16-Sep-23 1:55 AM ICT,2.4
16-Sep-23 2:00 AM ICT,2.5
16-Sep-23 2:05 AM ICT,2.4
16-Sep-23 2:10 AM ICT,2.4
16-Sep-23 2:15 AM ICT,2.4
16-Sep-23 2:20 AM ICT,2.4
16-Sep-23 2:25 AM ICT,2.3
16-Sep-23 2:30 AM ICT,2.4
16-Sep-23 2:35 AM ICT,2.3
16-Sep-23 2:40 AM ICT,2.3
16-Sep-23 2:45 AM ICT,2.3
16-Sep-23 2:50 AM ICT,2.4
16-Sep-23 2:55 AM ICT,2.5
16-Sep-23 3:00 AM ICT,2.3
16-Sep-23 3:05 AM ICT,2.3
16-Sep-23 3:10 AM ICT,2.6
16-Sep-23 3:15 AM ICT,2.6
16-Sep-23 3:20 AM ICT,2.7
16-Sep-23 3:25 AM ICT,2.7
16-Sep-23 3:30 AM ICT,2.7
16-Sep-23 3:35 AM ICT,2.6
16-Sep-23 3:40 AM ICT,2.6
16-Sep-23 3:45 AM ICT,2.6
16-Sep-23 3:50 AM ICT,2.7
16-Sep-23 3:55 AM ICT,2.7
16-Sep-23 4:00 AM ICT,2.6
16-Sep-23 4:05 AM ICT,2.5
16-Sep-23 4:10 AM ICT,2.4
16-Sep-23 4:15 AM ICT,2.5
16-Sep-23 4:20 AM ICT,2.6
16-Sep-23 4:25 AM ICT,2.6
16-Sep-23 4:30 AM ICT,2.6
16-Sep-23 4:35 AM ICT,2.6
16-Sep-23 4:40 AM ICT,2.6
16-Sep-23 4:45 AM ICT,2.6
16-Sep-23 4:50 AM ICT,2.7
16-Sep-23 4:55 AM ICT,2.7
16-Sep-23 5:00 AM ICT,2.6
16-Sep-23 5:05 AM ICT,2.4
16-Sep-23 5:10 AM ICT,1.9
16-Sep-23 5:15 AM ICT,1.8
16-Sep-23 5:20 AM ICT,1.8
16-Sep-23 5:25 AM ICT,1.6
16-Sep-23 5:30 AM ICT,1.4
16-Sep-23 5:35 AM ICT,1.3
16-Sep-23 5:40 AM ICT,1.3
16-Sep-23 5:45 AM ICT,1.3
16-Sep-23 5:50 AM ICT,1.4
16-Sep-23 5:55 AM ICT,1.3
16-Sep-23 6:00 AM ICT,1.3
16-Sep-23 6:05 AM ICT,1.4
16-Sep-23 6:10 AM ICT,1.4
16-Sep-23 6:15 AM ICT,1.2
16-Sep-23 6:20 AM ICT,1.2
16-Sep-23 6:25 AM ICT,1.1
16-Sep-23 6:30 AM ICT,1.2
16-Sep-23 6:35 AM ICT,1.2
16-Sep-23 6:40 AM ICT,1.3
16-Sep-23 6:45 AM ICT,1.2
16-Sep-23 6:50 AM ICT,1.2
16-Sep-23 6:55 AM ICT,1.1
16-Sep-23 7:00 AM ICT,1.1
16-Sep-23 7:05 AM ICT,1.2
16-Sep-23 7:10 AM ICT,1.3
16-Sep-23 7:15 AM ICT,1.2
16-Sep-23 7:20 AM ICT,1.2
16-Sep-23 7:25 AM ICT,1.9
16-Sep-23 7:30 AM ICT,2.8
16-Sep-23 7:35 AM ICT,10.5
16-Sep-23 7:40 AM ICT,6.3
16-Sep-23 7:45 AM ICT,4.4
16-Sep-23 7:50 AM ICT,7.7
16-Sep-23 7:55 AM ICT,6.8
16-Sep-23 8:00 AM ICT,7.9
16-Sep-23 8:05 AM ICT,11.0
16-Sep-23 8:10 AM ICT,8.3
16-Sep-23 8:15 AM ICT,7.8
16-Sep-23 8:20 AM ICT,12.7
16-Sep-23 8:25 AM ICT,18.5
16-Sep-23 8:30 AM ICT,21.3
16-Sep-23 8:35 AM ICT,25.5
16-Sep-23 8:40 AM ICT,26.5
16-Sep-23 8:45 AM ICT,29.3
16-Sep-23 8:50 AM ICT,31.7
16-Sep-23 8:55 AM ICT,29.6
16-Sep-23 9:00 AM ICT,30.5
16-Sep-23 9:05 AM ICT,28.1
16-Sep-23 9:10 AM ICT,29.5
16-Sep-23 9:15 AM ICT,44.8
16-Sep-23 9:20 AM ICT,41.5
16-Sep-23 9:25 AM ICT,39.2
16-Sep-23 9:30 AM ICT,39.7
16-Sep-23 9:35 AM ICT,41.0
16-Sep-23 9:40 AM ICT,38.3
16-Sep-23 9:45 AM ICT,38.4
16-Sep-23 9:50 AM ICT,44.5
16-Sep-23 9:55 AM ICT,40.9
16-Sep-23 10:00 AM ICT,43.2
16-Sep-23 10:05 AM ICT,46.2
16-Sep-23 10:10 AM ICT,47.7
16-Sep-23 10:15 AM ICT,42.7
16-Sep-23 10:20 AM ICT,44.8
16-Sep-23 10:25 AM ICT,47.1
16-Sep-23 10:30 AM ICT,50.7
16-Sep-23 10:35 AM ICT,56.8
16-Sep-23 10:40 AM ICT,60.3
16-Sep-23 10:45 AM ICT,58.8
16-Sep-23 10:50 AM ICT,51.9
16-Sep-23 10:55 AM ICT,47.8
16-Sep-23 11:00 AM ICT,45.0
16-Sep-23 11:05 AM ICT,45.5
16-Sep-23 11:10 AM ICT,48.2
16-Sep-23 11:15 AM ICT,48.8
16-Sep-23 11:20 AM ICT,42.1
16-Sep-23 11:25 AM ICT,43.7
16-Sep-23 11:30 AM ICT,42.7
16-Sep-23 11:35 AM ICT,40.9
16-Sep-23 11:40 AM ICT,39.9
16-Sep-23 11:45 AM ICT,44.1
16-Sep-23 11:50 AM ICT,44.1
16-Sep-23 11:55 AM ICT,42.2
16-Sep-23 12:00 PM ICT,39.2
16-Sep-23 12:05 PM ICT,30.9
16-Sep-23 12:10 PM ICT,23.1
16-Sep-23 12:15 PM ICT,24.9
16-Sep-23 12:20 PM ICT,29.9
16-Sep-23 12:25 PM ICT,26.9
16-Sep-23 12:30 PM ICT,23.6
16-Sep-23 12:35 PM ICT,20.0
16-Sep-23 12:40 PM ICT,22.5
16-Sep-23 12:45 PM ICT,23.6
16-Sep-23 12:50 PM ICT,19.1
16-Sep-23 12:55 PM ICT,23.1
16-Sep-23 1:00 PM ICT,23.1
16-Sep-23 1:05 PM ICT,21.8
16-Sep-23 1:10 PM ICT,40.5
16-Sep-23 1:15 PM ICT,36.4
16-Sep-23 1:20 PM ICT,39.0
16-Sep-23 1:25 PM ICT,40.9
16-Sep-23 1:30 PM ICT,44.1
16-Sep-23 1:35 PM ICT,44.7
16-Sep-23 1:40 PM ICT,42.8
