Timestamp,ACE_KW(kW)
01-Sep-23 1:05 AM ICT,0.7
01-Sep-23 1:10 AM ICT,0.6
01-Sep-23 1:15 AM ICT,0.5
01-Sep-23 1:20 AM ICT,0.5
01-Sep-23 1:25 AM ICT,0.7
01-Sep-23 1:30 AM ICT,0.7
01-Sep-23 1:35 AM ICT,0.7
01-Sep-23 1:40 AM ICT,0.5
01-Sep-23 1:45 AM ICT,0.3
01-Sep-23 1:50 AM ICT,0.4
01-Sep-23 1:55 AM ICT,0.5
01-Sep-23 2:00 AM ICT,0.5
01-Sep-23 2:05 AM ICT,0.4
01-Sep-23 2:10 AM ICT,0.3
01-Sep-23 2:15 AM ICT,0.3
01-Sep-23 2:20 AM ICT,0.4
01-Sep-23 2:25 AM ICT,0.4
01-Sep-23 2:30 AM ICT,0.5
01-Sep-23 2:35 AM ICT,0.4
01-Sep-23 2:40 AM ICT,0.4
01-Sep-23 2:45 AM ICT,0.3
01-Sep-23 2:50 AM ICT,0.4
01-Sep-23 2:55 AM ICT,0.5
01-Sep-23 3:00 AM ICT,0.6
01-Sep-23 3:05 AM ICT,0.6
01-Sep-23 3:10 AM ICT,0.5
01-Sep-23 3:15 AM ICT,0.6
01-Sep-23 3:20 AM ICT,0.6
01-Sep-23 3:25 AM ICT,0.7
01-Sep-23 3:30 AM ICT,0.6
01-Sep-23 3:35 AM ICT,0.5
01-Sep-23 3:40 AM ICT,0.3
01-Sep-23 3:45 AM ICT,0.4
01-Sep-23 3:50 AM ICT,0.5
01-Sep-23 3:55 AM ICT,0.4
01-Sep-23 4:00 AM ICT,0.3
01-Sep-23 4:05 AM ICT,0.3
01-Sep-23 4:10 AM ICT,0.4
01-Sep-23 4:15 AM ICT,0.5
01-Sep-23 4:20 AM ICT,0.5
01-Sep-23 4:25 AM ICT,0.4
01-Sep-23 4:30 AM ICT,0.3
01-Sep-23 4:35 AM ICT,0.3
01-Sep-23 4:40 AM ICT,0.4
01-Sep-23 4:45 AM ICT,0.4
01-Sep-23 4:50 AM ICT,0.5
01-Sep-23 4:55 AM ICT,0.6
01-Sep-23 5:00 AM ICT,0.6
01-Sep-23 5:05 AM ICT,0.6
01-Sep-23 5:10 AM ICT,0.7
01-Sep-23 5:15 AM ICT,0.7
01-Sep-23 5:20 AM ICT,0.6
01-Sep-23 5:25 AM ICT,0.6
01-Sep-23 5:30 AM ICT,0.5
01-Sep-23 5:35 AM ICT,0.3
01-Sep-23 5:40 AM ICT,0.4
01-Sep-23 5:45 AM ICT,0.5
01-Sep-23 5:50 AM ICT,0.4
01-Sep-23 5:55 AM ICT,0.3
01-Sep-23 6:00 AM ICT,0.2
01-Sep-23 6:05 AM ICT,0.8
01-Sep-23 6:10 AM ICT,2.3
01-Sep-23 6:15 AM ICT,3.8
01-Sep-23 6:20 AM ICT,4.8
01-Sep-23 6:25 AM ICT,8.4
01-Sep-23 6:30 AM ICT,14.2
01-Sep-23 6:35 AM ICT,17.0
01-Sep-23 6:40 AM ICT,17.6
01-Sep-23 6:45 AM ICT,23.5
01-Sep-23 6:50 AM ICT,31.0
01-Sep-23 6:55 AM ICT,41.5
01-Sep-23 7:00 AM ICT,50.3
01-Sep-23 7:05 AM ICT,53.4
01-Sep-23 7:10 AM ICT,51.6
01-Sep-23 7:15 AM ICT,58.8
01-Sep-23 7:20 AM ICT,66.7
01-Sep-23 7:25 AM ICT,74.8
01-Sep-23 7:30 AM ICT,79.9
01-Sep-23 7:35 AM ICT,46.5
01-Sep-23 7:40 AM ICT,91.4
01-Sep-23 7:45 AM ICT,75.0
01-Sep-23 7:50 AM ICT,78.9
01-Sep-23 7:55 AM ICT,44.7
01-Sep-23 8:00 AM ICT,61.2
01-Sep-23 8:05 AM ICT,128.4
01-Sep-23 8:10 AM ICT,80.6
01-Sep-23 8:15 AM ICT,108.0
01-Sep-23 8:20 AM ICT,84.8
01-Sep-23 8:25 AM ICT,96.0
01-Sep-23 8:30 AM ICT,91.8
01-Sep-23 8:35 AM ICT,90.2
01-Sep-23 8:40 AM ICT,119.8
01-Sep-23 8:45 AM ICT,118.3
01-Sep-23 8:50 AM ICT,75.2
01-Sep-23 8:55 AM ICT,124.3
01-Sep-23 9:00 AM ICT,80.1
01-Sep-23 9:05 AM ICT,63.8
01-Sep-23 9:10 AM ICT,101.9
01-Sep-23 9:15 AM ICT,97.2
01-Sep-23 9:20 AM ICT,81.4
01-Sep-23 9:25 AM ICT,122.3
01-Sep-23 9:30 AM ICT,162.4
01-Sep-23 9:35 AM ICT,148.2
01-Sep-23 9:40 AM ICT,205.9
01-Sep-23 9:45 AM ICT,174.6
01-Sep-23 9:50 AM ICT,129.7
01-Sep-23 9:55 AM ICT,146.4
01-Sep-23 10:00 AM ICT,155.2
01-Sep-23 10:05 AM ICT,217.2
01-Sep-23 10:10 AM ICT,209.9
01-Sep-23 10:15 AM ICT,212.1
01-Sep-23 10:20 AM ICT,191.0
01-Sep-23 10:25 AM ICT,148.9
01-Sep-23 10:30 AM ICT,177.9
01-Sep-23 10:35 AM ICT,194.8
01-Sep-23 10:40 AM ICT,45.9
01-Sep-23 10:45 AM ICT,75.6
01-Sep-23 10:50 AM ICT,224.8
01-Sep-23 10:55 AM ICT,232.9
01-Sep-23 11:00 AM ICT,135.4
01-Sep-23 11:05 AM ICT,75.2
01-Sep-23 11:10 AM ICT,60.1
01-Sep-23 11:15 AM ICT,92.9
01-Sep-23 11:20 AM ICT,56.2
01-Sep-23 11:25 AM ICT,100.1
01-Sep-23 11:30 AM ICT,104.7
01-Sep-23 11:35 AM ICT,217.4
01-Sep-23 11:40 AM ICT,100.5
01-Sep-23 11:45 AM ICT,34.0
01-Sep-23 11:50 AM ICT,38.8
01-Sep-23 11:55 AM ICT,79.2
01-Sep-23 12:00 PM ICT,89.4
01-Sep-23 12:05 PM ICT,103.4
01-Sep-23 12:10 PM ICT,53.8
01-Sep-23 12:15 PM ICT,46.2
01-Sep-23 12:20 PM ICT,61.5
01-Sep-23 12:25 PM ICT,227.6
01-Sep-23 12:30 PM ICT,250.0
01-Sep-23 12:35 PM ICT,108.5
01-Sep-23 12:40 PM ICT,37.8
01-Sep-23 12:45 PM ICT,33.2
01-Sep-23 12:50 PM ICT,33.0
01-Sep-23 12:55 PM ICT,29.6
01-Sep-23 1:00 PM ICT,28.0
01-Sep-23 1:05 PM ICT,36.3
01-Sep-23 1:10 PM ICT,43.3
01-Sep-23 1:15 PM ICT,40.1
01-Sep-23 1:20 PM ICT,46.7
01-Sep-23 1:25 PM ICT,157.5
01-Sep-23 1:30 PM ICT,224.5
01-Sep-23 1:35 PM ICT,201.7
01-Sep-23 1:40 PM ICT,193.7
01-Sep-23 1:45 PM ICT,187.4
01-Sep-23 1:50 PM ICT,85.4
01-Sep-23 1:55 PM ICT,129.9
01-Sep-23 2:00 PM ICT,159.8
01-Sep-23 2:05 PM ICT,166.8
01-Sep-23 2:10 PM ICT,131.5
01-Sep-23 2:15 PM ICT,178.4
01-Sep-23 2:20 PM ICT,144.9
01-Sep-23 2:25 PM ICT,98.8
01-Sep-23 2:30 PM ICT,160.3
01-Sep-23 2:35 PM ICT,134.6
01-Sep-23 2:40 PM ICT,49.0
01-Sep-23 2:45 PM ICT,42.4
01-Sep-23 2:50 PM ICT,51.7
01-Sep-23 2:55 PM ICT,51.0
01-Sep-23 3:00 PM ICT,102.5
01-Sep-23 3:05 PM ICT,68.5
01-Sep-23 3:10 PM ICT,58.3
01-Sep-23 3:15 PM ICT,56.1
01-Sep-23 3:20 PM ICT,11.7
01-Sep-23 3:25 PM ICT,8.5
01-Sep-23 3:30 PM ICT,7.1
01-Sep-23 3:35 PM ICT,21.8
01-Sep-23 3:40 PM ICT,20.4
01-Sep-23 3:45 PM ICT,20.3
01-Sep-23 3:50 PM ICT,97.6
01-Sep-23 3:55 PM ICT,87.6
01-Sep-23 4:00 PM ICT,74.2
01-Sep-23 4:05 PM ICT,28.0
01-Sep-23 4:10 PM ICT,10.1
01-Sep-23 4:15 PM ICT,15.2
01-Sep-23 4:20 PM ICT,80.4
01-Sep-23 4:25 PM ICT,51.6
01-Sep-23 4:30 PM ICT,25.5
01-Sep-23 4:35 PM ICT,67.5
01-Sep-23 4:40 PM ICT,46.8
01-Sep-23 4:45 PM ICT,38.3
01-Sep-23 4:50 PM ICT,35.3
01-Sep-23 4:55 PM ICT,27.1
01-Sep-23 5:00 PM ICT,23.9
01-Sep-23 5:05 PM ICT,32.2
01-Sep-23 5:10 PM ICT,32.6
01-Sep-23 5:15 PM ICT,25.7
01-Sep-23 5:20 PM ICT,23.7
01-Sep-23 5:25 PM ICT,15.8
01-Sep-23 5:30 PM ICT,12.0
01-Sep-23 5:35 PM ICT,9.9
01-Sep-23 5:40 PM ICT,5.1
01-Sep-23 5:45 PM ICT,3.7
01-Sep-23 5:50 PM ICT,5.9
