Timestamp,ACE_KW(kW)
16-Aug-23 1:05 AM ICT,0.4
16-Aug-23 1:10 AM ICT,0.4
16-Aug-23 1:15 AM ICT,0.5
16-Aug-23 1:20 AM ICT,0.7
16-Aug-23 1:25 AM ICT,0.6
16-Aug-23 1:30 AM ICT,0.5
16-Aug-23 1:35 AM ICT,0.5
16-Aug-23 1:40 AM ICT,0.8
16-Aug-23 1:45 AM ICT,0.6
16-Aug-23 1:50 AM ICT,0.7
16-Aug-23 1:55 AM ICT,0.6
16-Aug-23 2:00 AM ICT,0.4
16-Aug-23 2:05 AM ICT,0.4
16-Aug-23 2:10 AM ICT,0.4
16-Aug-23 2:15 AM ICT,0.5
16-Aug-23 2:20 AM ICT,0.5
16-Aug-23 2:25 AM ICT,0.4
16-Aug-23 2:30 AM ICT,0.5
16-Aug-23 2:35 AM ICT,0.6
16-Aug-23 2:40 AM ICT,0.7
16-Aug-23 2:45 AM ICT,0.8
16-Aug-23 2:50 AM ICT,0.6
16-Aug-23 2:55 AM ICT,0.5
16-Aug-23 3:00 AM ICT,0.5
16-Aug-23 3:05 AM ICT,0.4
16-Aug-23 3:10 AM ICT,0.7
16-Aug-23 3:15 AM ICT,0.5
16-Aug-23 3:20 AM ICT,0.4
16-Aug-23 3:25 AM ICT,0.6
16-Aug-23 3:30 AM ICT,0.6
16-Aug-23 3:35 AM ICT,0.7
16-Aug-23 3:40 AM ICT,0.6
16-Aug-23 3:45 AM ICT,0.6
16-Aug-23 3:50 AM ICT,0.4
16-Aug-23 3:55 AM ICT,0.4
16-Aug-23 4:00 AM ICT,0.4
16-Aug-23 4:05 AM ICT,0.6
16-Aug-23 4:10 AM ICT,0.6
16-Aug-23 4:15 AM ICT,0.7
16-Aug-23 4:20 AM ICT,0.8
16-Aug-23 4:25 AM ICT,0.7
16-Aug-23 4:30 AM ICT,0.6
16-Aug-23 4:35 AM ICT,0.5
16-Aug-23 4:40 AM ICT,0.5
16-Aug-23 4:45 AM ICT,0.4
16-Aug-23 4:50 AM ICT,0.4
16-Aug-23 4:55 AM ICT,0.5
16-Aug-23 5:00 AM ICT,0.5
16-Aug-23 5:05 AM ICT,0.5
16-Aug-23 5:10 AM ICT,0.6
16-Aug-23 5:15 AM ICT,0.6
16-Aug-23 5:20 AM ICT,0.5
16-Aug-23 5:25 AM ICT,0.5
16-Aug-23 5:30 AM ICT,0.6
16-Aug-23 5:35 AM ICT,0.6
16-Aug-23 5:40 AM ICT,0.5
16-Aug-23 5:45 AM ICT,0.4
16-Aug-23 5:50 AM ICT,0.4
16-Aug-23 5:55 AM ICT,0.4
16-Aug-23 6:00 AM ICT,0.3
16-Aug-23 6:05 AM ICT,1.1
16-Aug-23 6:10 AM ICT,2.4
16-Aug-23 6:15 AM ICT,4.0
16-Aug-23 6:20 AM ICT,5.8
16-Aug-23 6:25 AM ICT,7.3
16-Aug-23 6:30 AM ICT,9.0
16-Aug-23 6:35 AM ICT,10.9
16-Aug-23 6:40 AM ICT,13.0
16-Aug-23 6:45 AM ICT,14.8
16-Aug-23 6:50 AM ICT,16.4
16-Aug-23 6:55 AM ICT,18.3
16-Aug-23 7:00 AM ICT,20.5
16-Aug-23 7:05 AM ICT,22.6
16-Aug-23 7:10 AM ICT,23.7
16-Aug-23 7:15 AM ICT,24.4
16-Aug-23 7:20 AM ICT,27.7
16-Aug-23 7:25 AM ICT,30.1
16-Aug-23 7:30 AM ICT,32.8
16-Aug-23 7:35 AM ICT,35.7
16-Aug-23 7:40 AM ICT,45.0
16-Aug-23 7:45 AM ICT,49.0
16-Aug-23 7:50 AM ICT,53.8
16-Aug-23 7:55 AM ICT,64.0
16-Aug-23 8:00 AM ICT,55.6
16-Aug-23 8:05 AM ICT,59.5
16-Aug-23 8:10 AM ICT,54.8
16-Aug-23 8:15 AM ICT,53.9
16-Aug-23 8:20 AM ICT,56.7
16-Aug-23 8:25 AM ICT,64.6
16-Aug-23 8:30 AM ICT,76.8
16-Aug-23 8:35 AM ICT,73.6
16-Aug-23 8:40 AM ICT,56.3
16-Aug-23 8:45 AM ICT,31.5
16-Aug-23 8:50 AM ICT,32.9
16-Aug-23 8:55 AM ICT,33.4
16-Aug-23 9:00 AM ICT,53.0
16-Aug-23 9:05 AM ICT,58.4
16-Aug-23 9:10 AM ICT,64.0
16-Aug-23 9:15 AM ICT,75.5
16-Aug-23 9:20 AM ICT,92.5
16-Aug-23 9:25 AM ICT,96.1
16-Aug-23 9:30 AM ICT,77.6
16-Aug-23 9:35 AM ICT,109.7
16-Aug-23 9:40 AM ICT,100.9
16-Aug-23 9:45 AM ICT,96.9
16-Aug-23 9:50 AM ICT,73.0
16-Aug-23 9:55 AM ICT,76.4
16-Aug-23 10:00 AM ICT,116.6
16-Aug-23 10:05 AM ICT,141.4
16-Aug-23 10:10 AM ICT,165.0
16-Aug-23 10:15 AM ICT,155.9
16-Aug-23 10:20 AM ICT,164.4
16-Aug-23 10:25 AM ICT,144.4
16-Aug-23 10:30 AM ICT,162.9
16-Aug-23 10:35 AM ICT,167.0
16-Aug-23 10:40 AM ICT,172.2
16-Aug-23 10:45 AM ICT,180.8
16-Aug-23 10:50 AM ICT,182.3
16-Aug-23 10:55 AM ICT,146.1
16-Aug-23 11:00 AM ICT,170.1
16-Aug-23 11:05 AM ICT,168.1
16-Aug-23 11:10 AM ICT,123.8
16-Aug-23 11:15 AM ICT,117.1
16-Aug-23 11:20 AM ICT,146.0
16-Aug-23 11:25 AM ICT,144.9
16-Aug-23 11:30 AM ICT,130.3
16-Aug-23 11:35 AM ICT,118.6
16-Aug-23 11:40 AM ICT,122.9
16-Aug-23 11:45 AM ICT,155.9
16-Aug-23 11:50 AM ICT,163.2
16-Aug-23 11:55 AM ICT,155.6
16-Aug-23 12:00 PM ICT,150.8
16-Aug-23 12:05 PM ICT,171.2
16-Aug-23 12:10 PM ICT,157.3
16-Aug-23 12:15 PM ICT,148.6
16-Aug-23 12:20 PM ICT,144.4
16-Aug-23 12:25 PM ICT,145.0
16-Aug-23 12:30 PM ICT,176.6
16-Aug-23 12:35 PM ICT,184.3
16-Aug-23 12:40 PM ICT,178.0
16-Aug-23 12:45 PM ICT,176.1
16-Aug-23 12:50 PM ICT,135.6
16-Aug-23 12:55 PM ICT,118.1
16-Aug-23 1:00 PM ICT,128.5
16-Aug-23 1:05 PM ICT,130.2
16-Aug-23 1:10 PM ICT,122.2
16-Aug-23 1:15 PM ICT,113.3
16-Aug-23 1:20 PM ICT,110.8
16-Aug-23 1:25 PM ICT,104.9
16-Aug-23 1:30 PM ICT,106.8
16-Aug-23 1:35 PM ICT,102.8
16-Aug-23 1:40 PM ICT,101.2
16-Aug-23 1:45 PM ICT,107.0
16-Aug-23 1:50 PM ICT,99.3
16-Aug-23 1:55 PM ICT,101.0
16-Aug-23 2:00 PM ICT,98.1
16-Aug-23 2:05 PM ICT,99.1
16-Aug-23 2:10 PM ICT,94.4
16-Aug-23 2:15 PM ICT,92.8
16-Aug-23 2:20 PM ICT,96.5
16-Aug-23 2:25 PM ICT,85.4
16-Aug-23 2:30 PM ICT,85.6
16-Aug-23 2:35 PM ICT,99.6
16-Aug-23 2:40 PM ICT,88.0
16-Aug-23 2:45 PM ICT,81.6
16-Aug-23 2:50 PM ICT,86.0
16-Aug-23 2:55 PM ICT,89.1
16-Aug-23 3:00 PM ICT,109.9
16-Aug-23 3:05 PM ICT,98.0
16-Aug-23 3:10 PM ICT,95.7
16-Aug-23 3:15 PM ICT,105.7
16-Aug-23 3:20 PM ICT,102.1
16-Aug-23 3:25 PM ICT,101.4
16-Aug-23 3:30 PM ICT,76.6
16-Aug-23 3:35 PM ICT,66.8
16-Aug-23 3:40 PM ICT,58.0
16-Aug-23 3:45 PM ICT,54.4
16-Aug-23 3:50 PM ICT,45.8
16-Aug-23 3:55 PM ICT,43.5
16-Aug-23 4:00 PM ICT,34.3
16-Aug-23 4:05 PM ICT,42.0
16-Aug-23 4:10 PM ICT,37.0
16-Aug-23 4:15 PM ICT,28.7
16-Aug-23 4:20 PM ICT,26.1
16-Aug-23 4:25 PM ICT,33.9
16-Aug-23 4:30 PM ICT,48.5
16-Aug-23 4:35 PM ICT,51.6
16-Aug-23 4:40 PM ICT,55.7
16-Aug-23 4:45 PM ICT,43.8
16-Aug-23 4:50 PM ICT,43.3
16-Aug-23 4:55 PM ICT,30.1
16-Aug-23 5:00 PM ICT,24.9
16-Aug-23 5:05 PM ICT,21.0
16-Aug-23 5:10 PM ICT,17.0
16-Aug-23 5:15 PM ICT,17.5
16-Aug-23 5:20 PM ICT,13.4
16-Aug-23 5:25 PM ICT,10.5
16-Aug-23 5:30 PM ICT,8.8
16-Aug-23 5:35 PM ICT,7.5
16-Aug-23 5:40 PM ICT,6.5
16-Aug-23 5:45 PM ICT,5.7
16-Aug-23 5:50 PM ICT,5.1
16-Aug-23 5:55 PM ICT,4.3
16-Aug-23 6:00 PM ICT,3.4
16-Aug-23 6:05 PM ICT,2.8
16-Aug-23 6:10 PM ICT,1.7
16-Aug-23 6:15 PM ICT,0.7
16-Aug-23 6:20 PM ICT,0.6
16-Aug-23 6:25 PM ICT,1.4
16-Aug-23 6:30 PM ICT,2.1
16-Aug-23 6:35 PM ICT,2.5
16-Aug-23 6:40 PM ICT,2.6
16-Aug-23 6:45 PM ICT,2.4
16-Aug-23 6:50 PM ICT,2.6
16-Aug-23 6:55 PM ICT,2.6
