Timestamp,ShowRoomKW(kW)
07-Aug-23 2:40 PM ICT,123.6
07-Aug-23 2:45 PM ICT,119.8
07-Aug-23 2:50 PM ICT,127.6
07-Aug-23 2:55 PM ICT,113.1
07-Aug-23 3:00 PM ICT,105.7
07-Aug-23 3:05 PM ICT,84.8
07-Aug-23 3:10 PM ICT,84.5
07-Aug-23 3:15 PM ICT,77.8
07-Aug-23 3:20 PM ICT,65.3
07-Aug-23 3:25 PM ICT,73.0
07-Aug-23 3:30 PM ICT,72.1
07-Aug-23 3:35 PM ICT,71.2
07-Aug-23 3:40 PM ICT,70.9
07-Aug-23 3:45 PM ICT,68.1
07-Aug-23 3:50 PM ICT,80.6
07-Aug-23 3:55 PM ICT,75.5
07-Aug-23 4:00 PM ICT,73.7
07-Aug-23 4:05 PM ICT,77.3
07-Aug-23 4:10 PM ICT,67.0
07-Aug-23 4:15 PM ICT,68.9
07-Aug-23 4:20 PM ICT,63.5
07-Aug-23 4:25 PM ICT,69.3
07-Aug-23 4:30 PM ICT,75.8
07-Aug-23 4:35 PM ICT,64.5
07-Aug-23 4:40 PM ICT,68.0
07-Aug-23 4:45 PM ICT,58.0
07-Aug-23 4:50 PM ICT,59.8
07-Aug-23 4:55 PM ICT,55.3
07-Aug-23 5:00 PM ICT,58.1
07-Aug-23 5:05 PM ICT,45.0
07-Aug-23 5:10 PM ICT,42.2
07-Aug-23 5:15 PM ICT,35.9
07-Aug-23 5:20 PM ICT,32.4
07-Aug-23 5:25 PM ICT,19.7
07-Aug-23 5:30 PM ICT,12.9
07-Aug-23 5:35 PM ICT,13.4
07-Aug-23 5:40 PM ICT,12.1
07-Aug-23 5:45 PM ICT,13.8
07-Aug-23 5:50 PM ICT,11.9
07-Aug-23 5:55 PM ICT,13.5
07-Aug-23 6:00 PM ICT,12.3
07-Aug-23 6:05 PM ICT,14.0
07-Aug-23 6:10 PM ICT,14.1
07-Aug-23 6:15 PM ICT,13.9
07-Aug-23 6:20 PM ICT,14.8
07-Aug-23 6:25 PM ICT,12.9
07-Aug-23 6:30 PM ICT,10.5
07-Aug-23 6:35 PM ICT,10.6
07-Aug-23 6:40 PM ICT,11.3
07-Aug-23 6:45 PM ICT,10.4
07-Aug-23 6:50 PM ICT,10.6
07-Aug-23 6:55 PM ICT,10.9
07-Aug-23 7:00 PM ICT,10.3
07-Aug-23 7:05 PM ICT,9.7
07-Aug-23 7:10 PM ICT,9.5
07-Aug-23 7:15 PM ICT,9.8
07-Aug-23 7:20 PM ICT,9.9
07-Aug-23 7:25 PM ICT,15.4
07-Aug-23 7:30 PM ICT,9.6
07-Aug-23 7:35 PM ICT,11.2
07-Aug-23 7:40 PM ICT,9.0
07-Aug-23 7:45 PM ICT,10.5
07-Aug-23 7:50 PM ICT,10.1
07-Aug-23 7:55 PM ICT,10.9
07-Aug-23 8:00 PM ICT,10.6
07-Aug-23 8:05 PM ICT,10.8
07-Aug-23 8:10 PM ICT,10.4
07-Aug-23 8:15 PM ICT,10.3
07-Aug-23 8:20 PM ICT,10.3
07-Aug-23 8:25 PM ICT,10.1
07-Aug-23 8:30 PM ICT,9.9
07-Aug-23 8:35 PM ICT,9.6
07-Aug-23 8:40 PM ICT,10.2
07-Aug-23 8:45 PM ICT,9.6
07-Aug-23 8:50 PM ICT,10.2
07-Aug-23 8:55 PM ICT,14.1
07-Aug-23 9:00 PM ICT,11.4
07-Aug-23 9:05 PM ICT,9.3
07-Aug-23 9:10 PM ICT,10.3
07-Aug-23 9:15 PM ICT,9.2
07-Aug-23 9:20 PM ICT,10.6
07-Aug-23 9:25 PM ICT,8.9
07-Aug-23 9:30 PM ICT,10.3
07-Aug-23 9:35 PM ICT,8.4
07-Aug-23 9:40 PM ICT,10.4
07-Aug-23 9:45 PM ICT,8.3
07-Aug-23 9:50 PM ICT,9.9
07-Aug-23 9:55 PM ICT,9.2
07-Aug-23 10:00 PM ICT,9.9
07-Aug-23 10:05 PM ICT,9.3
07-Aug-23 10:10 PM ICT,9.2
07-Aug-23 10:15 PM ICT,9.7
07-Aug-23 10:20 PM ICT,9.0
07-Aug-23 10:25 PM ICT,9.9
07-Aug-23 10:30 PM ICT,10.4
07-Aug-23 10:35 PM ICT,14.5
07-Aug-23 10:40 PM ICT,9.3
07-Aug-23 10:45 PM ICT,9.7
07-Aug-23 10:50 PM ICT,8.8
07-Aug-23 10:55 PM ICT,10.1
07-Aug-23 11:00 PM ICT,8.1
07-Aug-23 11:05 PM ICT,10.2
07-Aug-23 11:10 PM ICT,7.9
07-Aug-23 11:15 PM ICT,9.2
07-Aug-23 11:20 PM ICT,8.8
07-Aug-23 11:25 PM ICT,8.8
07-Aug-23 11:30 PM ICT,8.6
07-Aug-23 11:35 PM ICT,7.9
07-Aug-23 11:40 PM ICT,10.0
07-Aug-23 11:45 PM ICT,7.7
07-Aug-23 11:50 PM ICT,9.8
07-Aug-23 11:55 PM ICT,7.8
08-Aug-23 12:00 AM ICT,14.5
08-Aug-23 12:05 AM ICT,8.9
08-Aug-23 12:10 AM ICT,9.9
08-Aug-23 12:15 AM ICT,8.1
08-Aug-23 12:20 AM ICT,9.9
08-Aug-23 12:25 AM ICT,9.0
08-Aug-23 12:30 AM ICT,9.2
08-Aug-23 12:35 AM ICT,9.7
08-Aug-23 12:40 AM ICT,9.0
08-Aug-23 12:45 AM ICT,10.2
08-Aug-23 12:50 AM ICT,8.3
08-Aug-23 12:55 AM ICT,10.6
08-Aug-23 1:00 AM ICT,8.3
08-Aug-23 1:05 AM ICT,10.0
08-Aug-23 1:10 AM ICT,9.4
08-Aug-23 1:15 AM ICT,9.3
08-Aug-23 1:20 AM ICT,9.6
08-Aug-23 1:25 AM ICT,11.2
08-Aug-23 1:30 AM ICT,13.5
08-Aug-23 1:35 AM ICT,8.6
08-Aug-23 1:40 AM ICT,9.7
08-Aug-23 1:45 AM ICT,8.5
08-Aug-23 1:50 AM ICT,10.4
08-Aug-23 1:55 AM ICT,8.5
08-Aug-23 2:00 AM ICT,10.1
08-Aug-23 2:05 AM ICT,9.0
08-Aug-23 2:10 AM ICT,8.8
08-Aug-23 2:15 AM ICT,9.9
08-Aug-23 2:20 AM ICT,8.3
08-Aug-23 2:25 AM ICT,10.1
08-Aug-23 2:30 AM ICT,8.7
08-Aug-23 2:35 AM ICT,10.3
08-Aug-23 2:40 AM ICT,8.6
08-Aug-23 2:45 AM ICT,9.4
08-Aug-23 2:50 AM ICT,9.6
08-Aug-23 2:55 AM ICT,12.9
08-Aug-23 3:00 AM ICT,11.6
08-Aug-23 3:05 AM ICT,9.5
08-Aug-23 3:10 AM ICT,9.7
08-Aug-23 3:15 AM ICT,8.6
08-Aug-23 3:20 AM ICT,10.0
08-Aug-23 3:25 AM ICT,8.1
08-Aug-23 3:30 AM ICT,9.2
08-Aug-23 3:35 AM ICT,8.0
08-Aug-23 3:40 AM ICT,8.5
08-Aug-23 3:45 AM ICT,8.9
08-Aug-23 3:50 AM ICT,7.9
08-Aug-23 3:55 AM ICT,9.8
08-Aug-23 4:00 AM ICT,7.9
08-Aug-23 4:05 AM ICT,9.5
08-Aug-23 4:10 AM ICT,8.5
08-Aug-23 4:15 AM ICT,9.1
08-Aug-23 4:20 AM ICT,9.2
08-Aug-23 4:25 AM ICT,8.7
08-Aug-23 4:30 AM ICT,15.7
08-Aug-23 4:35 AM ICT,8.8
08-Aug-23 4:40 AM ICT,9.5
08-Aug-23 4:45 AM ICT,8.0
08-Aug-23 4:50 AM ICT,9.8
08-Aug-23 4:55 AM ICT,8.2
08-Aug-23 5:00 AM ICT,8.7
08-Aug-23 5:05 AM ICT,9.3
08-Aug-23 5:10 AM ICT,7.8
08-Aug-23 5:15 AM ICT,9.6
08-Aug-23 5:20 AM ICT,7.6
08-Aug-23 5:25 AM ICT,9.6
08-Aug-23 5:30 AM ICT,7.6
08-Aug-23 5:35 AM ICT,7.9
08-Aug-23 5:40 AM ICT,8.2
08-Aug-23 5:45 AM ICT,7.5
08-Aug-23 5:50 AM ICT,9.4
08-Aug-23 5:55 AM ICT,7.5
08-Aug-23 6:00 AM ICT,13.9
08-Aug-23 6:05 AM ICT,9.8
08-Aug-23 6:10 AM ICT,10.3
08-Aug-23 6:15 AM ICT,8.9
08-Aug-23 6:20 AM ICT,9.3
08-Aug-23 6:25 AM ICT,9.3
08-Aug-23 6:30 AM ICT,9.0
08-Aug-23 6:35 AM ICT,10.6
08-Aug-23 6:40 AM ICT,7.0
08-Aug-23 6:45 AM ICT,8.6
08-Aug-23 6:50 AM ICT,8.0
08-Aug-23 6:55 AM ICT,8.2
08-Aug-23 7:00 AM ICT,8.8
08-Aug-23 7:05 AM ICT,8.6
08-Aug-23 7:10 AM ICT,35.0
08-Aug-23 7:15 AM ICT,34.9
08-Aug-23 7:20 AM ICT,43.3
08-Aug-23 7:25 AM ICT,38.9
08-Aug-23 7:30 AM ICT,40.9
08-Aug-23 7:35 AM ICT,43.0
08-Aug-23 7:40 AM ICT,51.4
08-Aug-23 7:45 AM ICT,57.8
08-Aug-23 7:50 AM ICT,67.1
08-Aug-23 7:55 AM ICT,69.2
08-Aug-23 8:00 AM ICT,68.9
08-Aug-23 8:05 AM ICT,69.3
08-Aug-23 8:10 AM ICT,74.8
08-Aug-23 8:15 AM ICT,62.2
08-Aug-23 8:20 AM ICT,66.2
08-Aug-23 8:25 AM ICT,75.6
08-Aug-23 8:30 AM ICT,102.6
08-Aug-23 8:35 AM ICT,151.5
08-Aug-23 8:40 AM ICT,164.2
08-Aug-23 8:45 AM ICT,163.4
08-Aug-23 8:50 AM ICT,163.2
08-Aug-23 8:55 AM ICT,153.3
08-Aug-23 9:00 AM ICT,144.1
08-Aug-23 9:05 AM ICT,136.1
08-Aug-23 9:10 AM ICT,128.3
08-Aug-23 9:15 AM ICT,127.9
08-Aug-23 9:20 AM ICT,129.4
08-Aug-23 9:25 AM ICT,118.9
08-Aug-23 9:30 AM ICT,130.0
08-Aug-23 9:35 AM ICT,132.2
08-Aug-23 9:40 AM ICT,128.8
