Timestamp,ShowRoomKW(kW)
16-Nov-23 1:05 AM ICT,7.1
16-Nov-23 1:10 AM ICT,9.3
16-Nov-23 1:15 AM ICT,9.0
16-Nov-23 1:20 AM ICT,9.5
16-Nov-23 1:25 AM ICT,7.7
16-Nov-23 1:30 AM ICT,11.1
16-Nov-23 1:35 AM ICT,7.6
16-Nov-23 1:40 AM ICT,9.8
16-Nov-23 1:45 AM ICT,9.2
16-Nov-23 1:50 AM ICT,10.1
16-Nov-23 1:55 AM ICT,7.8
16-Nov-23 2:00 AM ICT,15.7
16-Nov-23 2:05 AM ICT,8.9
16-Nov-23 2:10 AM ICT,9.5
16-Nov-23 2:15 AM ICT,8.9
16-Nov-23 2:20 AM ICT,9.8
16-Nov-23 2:25 AM ICT,8.4
16-Nov-23 2:30 AM ICT,10.4
16-Nov-23 2:35 AM ICT,7.6
16-Nov-23 2:40 AM ICT,10.0
16-Nov-23 2:45 AM ICT,8.7
16-Nov-23 2:50 AM ICT,9.6
16-Nov-23 2:55 AM ICT,7.9
16-Nov-23 3:00 AM ICT,10.9
16-Nov-23 3:05 AM ICT,7.8
16-Nov-23 3:10 AM ICT,9.8
16-Nov-23 3:15 AM ICT,9.3
16-Nov-23 3:20 AM ICT,9.7
16-Nov-23 3:25 AM ICT,8.1
16-Nov-23 3:30 AM ICT,14.6
16-Nov-23 3:35 AM ICT,8.7
16-Nov-23 3:40 AM ICT,9.7
16-Nov-23 3:45 AM ICT,8.9
16-Nov-23 3:50 AM ICT,9.6
16-Nov-23 3:55 AM ICT,8.0
16-Nov-23 4:00 AM ICT,10.8
16-Nov-23 4:05 AM ICT,8.0
16-Nov-23 4:10 AM ICT,9.1
16-Nov-23 4:15 AM ICT,8.9
16-Nov-23 4:20 AM ICT,8.2
16-Nov-23 4:25 AM ICT,8.1
16-Nov-23 4:30 AM ICT,9.6
16-Nov-23 4:35 AM ICT,8.2
16-Nov-23 4:40 AM ICT,8.0
16-Nov-23 4:45 AM ICT,9.3
16-Nov-23 4:50 AM ICT,7.8
16-Nov-23 4:55 AM ICT,8.6
16-Nov-23 5:00 AM ICT,10.0
16-Nov-23 5:05 AM ICT,12.6
16-Nov-23 5:10 AM ICT,8.6
16-Nov-23 5:15 AM ICT,9.5
16-Nov-23 5:20 AM ICT,8.8
16-Nov-23 5:25 AM ICT,8.7
16-Nov-23 5:30 AM ICT,7.9
16-Nov-23 5:35 AM ICT,9.6
16-Nov-23 5:40 AM ICT,7.2
16-Nov-23 5:45 AM ICT,8.5
16-Nov-23 5:50 AM ICT,7.8
16-Nov-23 5:55 AM ICT,9.1
16-Nov-23 6:00 AM ICT,8.4
16-Nov-23 6:05 AM ICT,11.5
16-Nov-23 6:10 AM ICT,9.3
16-Nov-23 6:15 AM ICT,9.7
16-Nov-23 6:20 AM ICT,10.3
16-Nov-23 6:25 AM ICT,9.2
16-Nov-23 6:30 AM ICT,9.7
16-Nov-23 6:35 AM ICT,13.5
16-Nov-23 6:40 AM ICT,13.4
16-Nov-23 6:45 AM ICT,9.8
16-Nov-23 6:50 AM ICT,11.2
16-Nov-23 6:55 AM ICT,12.2
16-Nov-23 7:00 AM ICT,11.5
16-Nov-23 7:05 AM ICT,10.4
16-Nov-23 7:10 AM ICT,10.9
16-Nov-23 7:15 AM ICT,8.5
16-Nov-23 7:20 AM ICT,12.8
16-Nov-23 7:25 AM ICT,18.9
16-Nov-23 7:30 AM ICT,21.6
16-Nov-23 7:35 AM ICT,21.4
16-Nov-23 7:40 AM ICT,27.1
16-Nov-23 7:45 AM ICT,27.1
16-Nov-23 7:50 AM ICT,31.3
16-Nov-23 7:55 AM ICT,41.1
16-Nov-23 8:00 AM ICT,43.0
16-Nov-23 8:05 AM ICT,55.8
16-Nov-23 8:10 AM ICT,108.4
16-Nov-23 8:15 AM ICT,158.0
16-Nov-23 8:20 AM ICT,155.2
16-Nov-23 8:25 AM ICT,150.9
16-Nov-23 8:30 AM ICT,155.9
16-Nov-23 8:35 AM ICT,153.8
16-Nov-23 8:40 AM ICT,140.6
16-Nov-23 8:45 AM ICT,142.9
16-Nov-23 8:50 AM ICT,145.7
16-Nov-23 8:55 AM ICT,154.1
16-Nov-23 9:00 AM ICT,143.8
16-Nov-23 9:05 AM ICT,150.6
16-Nov-23 9:10 AM ICT,147.3
16-Nov-23 9:15 AM ICT,148.1
16-Nov-23 9:20 AM ICT,144.1
16-Nov-23 9:25 AM ICT,137.3
16-Nov-23 9:30 AM ICT,154.3
16-Nov-23 9:35 AM ICT,148.4
16-Nov-23 9:40 AM ICT,159.6
16-Nov-23 9:45 AM ICT,153.0
16-Nov-23 9:50 AM ICT,156.4
16-Nov-23 9:55 AM ICT,155.9
16-Nov-23 10:00 AM ICT,151.0
16-Nov-23 10:05 AM ICT,146.1
16-Nov-23 10:10 AM ICT,166.0
16-Nov-23 10:15 AM ICT,169.6
16-Nov-23 10:20 AM ICT,166.7
16-Nov-23 10:25 AM ICT,167.8
16-Nov-23 10:30 AM ICT,161.3
16-Nov-23 10:35 AM ICT,165.4
16-Nov-23 10:40 AM ICT,148.7
16-Nov-23 10:45 AM ICT,140.1
16-Nov-23 10:50 AM ICT,142.0
16-Nov-23 10:55 AM ICT,157.0
16-Nov-23 11:00 AM ICT,158.6
16-Nov-23 11:05 AM ICT,161.6
16-Nov-23 11:10 AM ICT,162.1
16-Nov-23 11:15 AM ICT,156.3
16-Nov-23 11:20 AM ICT,146.7
16-Nov-23 11:25 AM ICT,145.5
16-Nov-23 11:30 AM ICT,152.9
16-Nov-23 11:35 AM ICT,166.7
16-Nov-23 11:40 AM ICT,156.8
16-Nov-23 11:45 AM ICT,155.4
16-Nov-23 11:50 AM ICT,153.2
16-Nov-23 11:55 AM ICT,140.5
16-Nov-23 12:00 PM ICT,148.4
16-Nov-23 12:05 PM ICT,137.7
16-Nov-23 12:10 PM ICT,142.5
16-Nov-23 12:15 PM ICT,144.3
16-Nov-23 12:20 PM ICT,144.7
16-Nov-23 12:25 PM ICT,143.6
16-Nov-23 12:30 PM ICT,141.4
16-Nov-23 12:35 PM ICT,147.4
16-Nov-23 12:40 PM ICT,123.0
16-Nov-23 12:45 PM ICT,126.1
16-Nov-23 12:50 PM ICT,129.3
16-Nov-23 12:55 PM ICT,134.1
16-Nov-23 1:00 PM ICT,151.1
16-Nov-23 1:05 PM ICT,133.9
16-Nov-23 1:10 PM ICT,144.2
16-Nov-23 1:15 PM ICT,145.8
16-Nov-23 1:20 PM ICT,140.7
16-Nov-23 1:25 PM ICT,135.0
16-Nov-23 1:30 PM ICT,138.7
16-Nov-23 1:35 PM ICT,159.3
16-Nov-23 1:40 PM ICT,145.0
16-Nov-23 1:45 PM ICT,160.7
16-Nov-23 1:50 PM ICT,161.4
16-Nov-23 1:55 PM ICT,146.5
16-Nov-23 2:00 PM ICT,146.2
16-Nov-23 2:05 PM ICT,155.4
16-Nov-23 2:10 PM ICT,154.1
16-Nov-23 2:15 PM ICT,159.6
16-Nov-23 2:20 PM ICT,153.8
16-Nov-23 2:25 PM ICT,155.3
16-Nov-23 2:30 PM ICT,152.2
16-Nov-23 2:35 PM ICT,157.7
16-Nov-23 2:40 PM ICT,136.3
16-Nov-23 2:45 PM ICT,125.7
16-Nov-23 2:50 PM ICT,148.4
16-Nov-23 2:55 PM ICT,151.8
16-Nov-23 3:00 PM ICT,157.5
16-Nov-23 3:05 PM ICT,145.4
