Timestamp,ShowRoomKW(kW)
16-Sep-23 1:05 AM ICT,8.3
16-Sep-23 1:10 AM ICT,9.9
16-Sep-23 1:15 AM ICT,9.1
16-Sep-23 1:20 AM ICT,9.2
16-Sep-23 1:25 AM ICT,9.8
16-Sep-23 1:30 AM ICT,9.0
16-Sep-23 1:35 AM ICT,9.6
16-Sep-23 1:40 AM ICT,8.5
16-Sep-23 1:45 AM ICT,10.0
16-Sep-23 1:50 AM ICT,7.9
16-Sep-23 1:55 AM ICT,9.8
16-Sep-23 2:00 AM ICT,8.6
16-Sep-23 2:05 AM ICT,13.3
16-Sep-23 2:10 AM ICT,9.6
16-Sep-23 2:15 AM ICT,9.5
16-Sep-23 2:20 AM ICT,8.4
16-Sep-23 2:25 AM ICT,9.5
16-Sep-23 2:30 AM ICT,9.5
16-Sep-23 2:35 AM ICT,8.4
16-Sep-23 2:40 AM ICT,9.5
16-Sep-23 2:45 AM ICT,8.4
16-Sep-23 2:50 AM ICT,9.3
16-Sep-23 2:55 AM ICT,7.7
16-Sep-23 3:00 AM ICT,9.2
16-Sep-23 3:05 AM ICT,8.2
16-Sep-23 3:10 AM ICT,8.5
16-Sep-23 3:15 AM ICT,9.5
16-Sep-23 3:20 AM ICT,9.2
16-Sep-23 3:25 AM ICT,15.3
16-Sep-23 3:30 AM ICT,8.7
16-Sep-23 3:35 AM ICT,9.2
16-Sep-23 3:40 AM ICT,7.8
16-Sep-23 3:45 AM ICT,9.7
16-Sep-23 3:50 AM ICT,8.0
16-Sep-23 3:55 AM ICT,9.1
16-Sep-23 4:00 AM ICT,9.3
16-Sep-23 4:05 AM ICT,8.1
16-Sep-23 4:10 AM ICT,9.7
16-Sep-23 4:15 AM ICT,7.5
16-Sep-23 4:20 AM ICT,9.0
16-Sep-23 4:25 AM ICT,7.7
16-Sep-23 4:30 AM ICT,8.4
16-Sep-23 4:35 AM ICT,8.7
16-Sep-23 4:40 AM ICT,11.1
16-Sep-23 4:45 AM ICT,14.5
16-Sep-23 4:50 AM ICT,8.7
16-Sep-23 4:55 AM ICT,9.7
16-Sep-23 5:00 AM ICT,8.2
16-Sep-23 5:05 AM ICT,9.1
16-Sep-23 5:10 AM ICT,8.9
16-Sep-23 5:15 AM ICT,8.4
16-Sep-23 5:20 AM ICT,10.0
16-Sep-23 5:25 AM ICT,8.1
16-Sep-23 5:30 AM ICT,9.6
16-Sep-23 5:35 AM ICT,7.4
