Timestamp,SURE_KW(kW)
16-Dec-23 3:30 AM ICT,0.5
16-Dec-23 3:35 AM ICT,0.8
16-Dec-23 3:40 AM ICT,0.6
16-Dec-23 3:45 AM ICT,0.6
16-Dec-23 3:50 AM ICT,0.8
16-Dec-23 3:55 AM ICT,0.6
16-Dec-23 4:00 AM ICT,0.5
16-Dec-23 4:05 AM ICT,0.7
16-Dec-23 4:10 AM ICT,0.5
16-Dec-23 4:15 AM ICT,0.6
16-Dec-23 4:20 AM ICT,0.8
16-Dec-23 4:25 AM ICT,0.6
16-Dec-23 4:30 AM ICT,0.6
16-Dec-23 4:35 AM ICT,0.8
16-Dec-23 4:40 AM ICT,0.5
16-Dec-23 4:45 AM ICT,0.5
16-Dec-23 4:50 AM ICT,0.8
16-Dec-23 4:55 AM ICT,0.7
16-Dec-23 5:00 AM ICT,0.7
16-Dec-23 5:05 AM ICT,0.9
16-Dec-23 5:10 AM ICT,0.6
16-Dec-23 5:15 AM ICT,0.7
16-Dec-23 5:20 AM ICT,0.6
16-Dec-23 5:25 AM ICT,0.5
16-Dec-23 5:30 AM ICT,0.6
16-Dec-23 5:35 AM ICT,0.4
16-Dec-23 5:40 AM ICT,0.5
16-Dec-23 5:45 AM ICT,0.7
16-Dec-23 5:50 AM ICT,0.4
16-Dec-23 5:55 AM ICT,0.4
16-Dec-23 6:00 AM ICT,0.4
16-Dec-23 6:05 AM ICT,0.4
16-Dec-23 6:10 AM ICT,0.4
16-Dec-23 6:15 AM ICT,0.4
16-Dec-23 6:20 AM ICT,0.6
16-Dec-23 6:25 AM ICT,0.3
16-Dec-23 6:30 AM ICT,0.6
16-Dec-23 6:35 AM ICT,0.4
16-Dec-23 6:40 AM ICT,1.2
16-Dec-23 6:45 AM ICT,0.9
16-Dec-23 6:50 AM ICT,0.3
16-Dec-23 6:55 AM ICT,0.3
16-Dec-23 7:00 AM ICT,0.4
16-Dec-23 7:05 AM ICT,0.3
16-Dec-23 7:10 AM ICT,0.4
16-Dec-23 7:15 AM ICT,0.4
16-Dec-23 7:20 AM ICT,0.6
16-Dec-23 7:25 AM ICT,0.4
16-Dec-23 7:30 AM ICT,0.4
16-Dec-23 7:35 AM ICT,0.6
16-Dec-23 7:40 AM ICT,0.4
16-Dec-23 7:45 AM ICT,0.5
16-Dec-23 7:50 AM ICT,0.7
16-Dec-23 7:55 AM ICT,0.8
16-Dec-23 8:00 AM ICT,0.6
16-Dec-23 8:05 AM ICT,0.7
16-Dec-23 8:10 AM ICT,1.4
16-Dec-23 8:15 AM ICT,1.3
16-Dec-23 8:20 AM ICT,1.1
16-Dec-23 8:25 AM ICT,4.3
16-Dec-23 8:30 AM ICT,9.0
16-Dec-23 8:35 AM ICT,11.1
16-Dec-23 8:40 AM ICT,11.7
16-Dec-23 8:45 AM ICT,12.7
16-Dec-23 8:50 AM ICT,10.9
16-Dec-23 8:55 AM ICT,11.0
16-Dec-23 9:00 AM ICT,12.3
16-Dec-23 9:05 AM ICT,9.8
16-Dec-23 9:10 AM ICT,6.3
16-Dec-23 9:15 AM ICT,6.3
16-Dec-23 9:20 AM ICT,6.6
16-Dec-23 9:25 AM ICT,7.1
16-Dec-23 9:30 AM ICT,7.9
16-Dec-23 9:35 AM ICT,6.0
16-Dec-23 9:40 AM ICT,6.2
